x,y,z,clay,chalcosite,bornite,chalcopyrite
-362.184475,-79.486287,2537.049422,2.174234,0.002533,0.000445,0.055311
-362.996071,-78.688864,2532.180599,1.479929,0.001983,0.000506,0.114596
-363.807666,-77.891442,2527.311777,0.621199,0.003215,0.000495,0.080379
-364.619262,-77.094020,2522.442955,0.643586,0.003561,0.001939,0.673847
-365.430857,-76.296597,2517.574133,1.911167,0.000542,0.000520,0.161024
-366.242453,-75.499175,2512.705310,1.382338,0.003331,0.001867,0.594418
-367.054048,-74.701753,2507.836488,3.763454,0.003532,0.002277,0.722378
-367.865644,-73.904330,2502.967666,3.806853,0.003740,0.002160,0.798215
-368.677239,-73.106908,2498.098844,4.275836,0.003869,0.002241,0.762134
-369.488835,-72.309486,2493.230021,2.031298,0.003575,0.002026,0.718429
-370.300430,-71.512063,2488.361199,3.583926,0.003086,0.003564,0.463511
-371.112026,-70.714641,2483.492377,2.664904,0.003284,0.003768,0.398212
-371.923621,-69.917219,2478.623554,1.937968,0.003954,0.004056,0.460519
-372.735217,-69.119796,2473.754732,2.682220,0.003818,0.010057,0.256070
-373.546812,-68.322374,2468.885910,1.920258,0.011453,0.274741,0.270578
-374.358408,-67.524952,2464.017088,0.943155,0.006658,0.355564,0.498640
-375.170003,-66.727529,2459.148265,1.126157,0.003670,0.017367,0.441388
-20.329382,-426.889926,2562.156905,3.587316,0.000504,0.003134,0.352934
-21.205973,-426.009009,2557.313809,6.531545,0.000491,0.049028,0.284414
-22.082563,-425.128091,2552.470714,4.510174,0.000489,0.001011,0.258182
-22.959154,-424.247173,2547.627618,2.828229,0.000481,0.009902,0.339236
-23.835745,-423.366256,2542.784523,5.073444,0.001983,0.010010,3.162819
-24.712335,-422.485338,2537.941428,10.423117,0.002056,0.021129,3.839494
-25.588926,-421.604420,2533.098332,10.743805,0.000466,0.026054,0.356303
-26.465517,-420.723502,2528.255237,6.565989,0.000453,0.035079,0.330471
-27.342107,-419.842585,2523.412142,6.208988,0.000456,0.048186,0.258877
-28.218698,-418.961667,2518.569046,3.588984,0.000469,0.011607,0.224357
-29.095289,-418.080749,2513.725951,3.643919,0.000511,0.018967,0.312868
-29.971879,-417.199832,2508.882855,2.490149,0.000465,0.059305,0.341366
-30.848470,-416.318914,2504.039760,3.490618,0.000481,0.065673,0.337661
-31.725061,-415.437996,2499.196665,3.267564,0.000511,0.084011,0.363689
-32.601651,-414.557079,2494.353569,2.396619,0.000479,0.034428,0.216994
-33.478242,-413.676161,2489.510474,1.906834,0.000509,0.015583,0.180430
-34.354833,-412.795243,2484.667379,1.453692,0.000468,0.059769,0.163155
-35.231423,-411.914326,2479.824283,0.851580,0.000532,0.104088,0.214634
-36.108014,-411.033408,2474.981188,1.827339,0.000514,0.151754,0.215262
-36.984605,-410.152490,2470.138092,1.842390,0.000513,0.137198,0.207279
-37.861195,-409.271572,2465.294997,1.804624,0.000505,0.161813,0.187009
-38.737786,-408.390655,2460.451902,0.418590,0.000498,0.111056,0.260047
-39.614377,-407.509737,2455.608806,1.633752,0.000490,0.078640,0.216663
-40.490967,-406.628819,2450.765711,1.585576,0.000476,0.113626,0.201492
-41.367558,-405.747902,2445.922616,1.596754,0.000486,0.100703,0.189914
-42.244149,-404.866984,2441.079520,2.040293,0.000458,0.076877,0.228963
-43.120739,-403.986066,2436.236425,1.452297,0.000519,0.052343,0.211898
-43.997330,-403.105149,2431.393329,1.746824,0.000477,0.069501,0.222358
-44.873921,-402.224231,2426.550234,2.397200,0.000508,0.099254,0.271165
-45.750511,-401.343313,2421.707139,2.083847,0.000476,0.001921,0.323060
-46.627102,-400.462396,2416.864043,1.499408,0.000498,0.017595,0.313996
181.759998,322.632201,2551.170316,1.566958,0.001986,0.031952,0.060207
180.874446,323.575573,2546.340632,0.098888,0.000582,0.007306,0.091795
179.988895,324.518945,2541.510948,0.168608,0.000480,0.006647,0.133145
179.103343,325.462317,2536.681264,1.759865,0.000546,0.035560,0.217936
178.217791,326.405689,2531.851580,0.448821,0.000464,0.047567,0.246130
177.332239,327.349061,2527.021896,1.878423,0.000504,0.070069,0.216760
176.446688,328.292433,2522.192212,2.756648,0.000488,0.000967,0.136377
175.561136,329.235804,2517.362528,2.240822,0.000457,0.000947,0.083900
174.675584,330.179176,2512.532844,1.334722,0.000482,0.001026,0.186700
173.790032,331.122548,2507.703160,1.324649,0.000480,0.000502,0.076396
172.904481,332.065920,2502.873476,1.277193,0.000496,0.000526,0.079048
172.018929,333.009292,2498.043792,0.613051,0.001025,0.006566,0.067160
171.133377,333.952664,2493.214108,0.267808,0.004548,0.004785,0.056977
170.247825,334.896035,2488.384424,0.366579,0.006211,0.125278,0.228585
169.362274,335.839407,2483.554740,0.004957,0.109511,0.002057,0.227149
168.476722,336.782779,2478.725056,0.004936,0.005852,0.000522,0.083000
167.591170,337.726151,2473.895372,0.005093,0.053288,0.000587,0.050284
166.705618,338.669523,2469.065688,0.004776,0.034421,0.008152,0.043937
165.820067,339.612895,2464.236004,0.427812,0.013228,0.087032,0.026213
164.934515,340.556266,2459.406320,1.080218,0.006411,0.038148,0.003792
164.048963,341.499638,2454.576636,1.039783,0.002984,0.061743,0.011166
163.163411,342.443010,2449.746952,1.209106,0.000504,0.095210,0.028030
162.277860,343.386382,2444.917268,0.568832,0.000490,0.005452,0.051842
161.392308,344.329754,2440.087584,0.528038,0.000504,0.022126,0.085676
160.506756,345.273126,2435.257900,0.582352,0.003099,0.100732,0.092821
159.621204,346.216498,2430.428216,0.365433,0.000490,0.053612,0.080921
158.735653,347.159869,2425.598532,0.465107,0.000500,0.027991,0.096979
317.477775,-360.764588,2554.181898,3.633267,0.000930,0.000464,0.038147
316.476996,-359.878963,2549.363795,3.459907,0.000509,0.000483,0.051863
315.476218,-358.993338,2544.545693,4.064437,0.000519,0.000488,0.062941
314.475439,-358.107713,2539.727590,3.965993,0.000479,0.000463,0.060657
313.474661,-357.222088,2534.909488,2.643120,0.000465,0.000449,0.066367
312.473882,-356.336464,2530.091385,5.767852,0.000479,0.000471,0.037507
311.473104,-355.450839,2525.273283,9.211699,0.000501,0.000497,0.051089
310.472325,-354.565214,2520.455181,3.358872,0.000463,0.000455,0.037708
309.471547,-353.679589,2515.637078,1.412856,0.000507,0.000499,0.029900
308.470768,-352.793964,2510.818976,0.820214,0.000520,0.000506,0.024992
307.469990,-351.908339,2506.000873,1.587990,0.000518,0.000495,0.012296
306.469211,-351.022714,2501.182771,1.425297,0.000522,0.000489,0.016665
305.468433,-350.137089,2496.364668,0.938407,0.000502,0.000477,0.094136
304.467654,-349.251465,2491.546566,1.072082,0.000473,0.000461,0.059237
303.466876,-348.365840,2486.728464,0.099551,0.000485,0.000451,0.045445
302.466097,-347.480215,2481.910361,0.618483,0.000498,0.000482,0.037743
301.465319,-346.594590,2477.092259,0.902210,0.000509,0.000495,0.113924
300.464541,-345.708965,2472.274156,1.454001,0.000518,0.000505,0.079752
299.463762,-344.823340,2467.456054,1.286775,0.000498,0.000483,0.067843
298.462984,-343.937715,2462.637951,1.286775,0.000498,0.000483,0.067843
297.462205,-343.052091,2457.819849,1.272605,0.000494,0.000471,0.068205
296.461427,-342.166466,2453.001747,0.950491,0.000482,0.000464,0.084278
295.460648,-341.280841,2448.183644,1.306227,0.000538,0.000472,0.058106
294.459870,-340.395216,2443.365542,0.508284,0.001655,0.000415,0.095609
293.459091,-339.509591,2438.547439,1.709488,0.000909,0.000460,0.063538
292.458313,-338.623966,2433.729337,1.439663,0.000456,0.000426,0.071172
291.457534,-337.738341,2428.911234,1.208368,0.000477,0.000466,0.073949
290.456756,-336.852716,2424.093132,2.896452,0.000495,0.000483,0.083668
289.455977,-335.967092,2419.275030,1.612302,0.000518,0.000496,0.066379
288.455199,-335.081467,2414.456927,0.979057,0.000494,0.000463,0.068037
287.454420,-334.195842,2409.638825,1.299971,0.000519,0.000505,0.038602
286.453642,-333.310217,2404.820722,0.763042,0.000487,0.000476,0.072392
285.452863,-332.424592,2400.002620,1.166868,0.000458,0.000449,0.090948
284.452085,-331.538967,2395.184517,0.005226,0.000533,0.000503,0.110176
283.451306,-330.653342,2390.366415,0.005237,0.000531,0.000504,0.082755
282.450528,-329.767718,2385.548313,0.005005,0.000490,0.000473,0.147247
281.449749,-328.882093,2380.730210,0.005016,0.000484,0.000478,0.232638
280.448971,-327.996468,2375.912108,0.023609,0.000487,0.000483,0.179569
279.448192,-327.110843,2371.094005,0.004984,0.000479,0.000479,0.225086
278.447414,-326.225218,2366.275903,0.004990,0.000465,0.000470,0.208821
277.446635,-325.339593,2361.457800,0.004469,0.000474,0.000453,0.078391
-349.600120,164.779375,2556.157677,0.518634,0.000989,0.000489,0.012068
-350.441006,165.698513,2551.315353,0.277352,0.006841,0.000467,0.002557
-351.281891,166.617652,2546.473030,0.488356,0.009133,0.000508,0.012930
-352.122776,167.536791,2541.630706,0.890087,0.001027,0.000526,0.020049
-352.963662,168.455929,2536.788383,0.650371,0.001044,0.000563,0.021400
-353.804547,169.375068,2531.946060,0.738798,0.001095,0.001152,0.065703
-354.645433,170.294207,2527.103736,1.634797,0.000513,0.002048,0.067575
-355.486318,171.213345,2522.261413,0.783371,0.000960,0.000961,0.053745
-356.327203,172.132484,2517.419089,0.005115,0.012104,0.000561,0.046730
-357.168089,173.051623,2512.576766,0.005115,0.012104,0.000561,0.046730
-358.008974,173.970761,2507.734443,0.005038,0.052171,0.000555,0.026484
-358.849859,174.889900,2502.892119,0.005157,0.048939,0.000532,0.015973
-359.690745,175.809038,2498.049796,0.184298,0.000544,0.000498,0.051621
-360.531630,176.728177,2493.207472,0.751040,0.000482,0.000477,0.025321
-361.372515,177.647316,2488.365149,2.715485,0.000523,0.000533,0.041472
-362.213401,178.566454,2483.522825,1.789126,0.000464,0.001812,0.056736
-363.054286,179.485593,2478.680502,3.174593,0.001005,0.052676,0.038130
-363.895172,180.404732,2473.838179,2.990080,0.000497,0.030335,0.084177
-364.736057,181.323870,2468.995855,2.613500,0.000560,0.086720,0.174952
-365.576942,182.243009,2464.153532,2.513563,0.000525,0.089839,0.256193
-366.417828,183.162147,2459.311208,3.090110,0.000524,0.074701,0.260229
-367.258713,184.081286,2454.468885,2.399112,0.000492,0.037224,0.247495
-368.099598,185.000425,2449.626562,0.983970,0.000448,0.059345,0.236000
-368.940484,185.919563,2444.784238,0.677019,0.000482,0.030354,0.228100
-369.781369,186.838702,2439.941915,0.005144,0.000481,0.008282,0.271517
-370.622254,187.757841,2435.099591,0.005569,0.000521,0.015298,0.242265
-371.463140,188.676979,2430.257268,0.516657,0.000449,0.003803,0.184734
-372.304025,189.596118,2425.414945,0.948307,0.000511,0.001046,0.304984
-373.144911,190.515257,2420.572621,1.006684,0.000506,0.002887,0.401460
-373.985796,191.434395,2415.730298,0.653123,0.000494,0.012012,0.415264
-226.910381,341.015787,2550.830873,2.084063,0.000496,0.115129,0.171770
-227.888836,341.962194,2546.019747,1.654557,0.001972,0.013705,0.074597
-228.867291,342.908601,2541.208620,1.924111,0.000516,0.065354,0.091987
-229.845746,343.855008,2536.397494,1.191400,0.000921,0.064366,0.112199
-230.824201,344.801416,2531.586367,1.319690,0.000524,0.088499,0.218675
-231.802656,345.747823,2526.775241,2.563652,0.001036,0.054528,0.184435
-232.781111,346.694230,2521.964114,1.755117,0.010230,0.053223,0.064523
-233.759566,347.640637,2517.152987,1.173628,0.007152,0.045408,0.079048
-234.738021,348.587045,2512.341861,0.005130,0.037582,0.023135,0.060026
-235.716476,349.533452,2507.530734,0.005156,0.040291,0.027116,0.185287
-236.694931,350.479859,2502.719608,0.005098,0.030531,0.000548,0.128281
-237.673386,351.426267,2497.908481,0.005152,0.084104,0.002767,0.082278
-185.591549,316.256756,2547.219277,4.226516,0.000505,0.000540,0.029984
-186.689958,317.225354,2542.438553,3.626299,0.000518,0.000525,0.038940
-187.788368,318.193952,2537.657830,3.626299,0.000518,0.000525,0.038940
-188.886777,319.162550,2532.877107,2.242864,0.000461,0.000465,0.018547
-189.985186,320.131148,2528.096384,2.436253,0.000904,0.000473,0.006203
-191.083596,321.099746,2523.315660,6.785863,0.000514,0.000512,0.012099
-192.182005,322.068344,2518.534937,5.305776,0.000480,0.000517,0.015106
-193.280414,323.036942,2513.754214,1.977624,0.001156,0.000564,0.015172
-194.378824,324.005540,2508.973491,2.607737,0.004883,0.000541,0.028443
-195.477233,324.974138,2504.192767,2.522212,0.004001,0.000512,0.018424
-196.575642,325.942736,2499.412044,0.913086,0.035949,0.000592,0.039944
-197.674052,326.911334,2494.631321,0.705202,0.034245,0.000490,0.015551
-198.772461,327.879932,2489.850598,1.434276,0.007629,0.000519,0.015439
-199.870871,328.848530,2485.069874,1.215246,0.027061,0.000525,0.015549
-200.969280,329.817127,2480.289151,0.934663,0.060127,0.000577,0.024593
-202.067689,330.785725,2475.508428,0.523280,0.050881,0.000918,0.034363
-203.166099,331.754323,2470.727705,0.301764,0.068449,0.004663,0.032479
-204.264508,332.722921,2465.946981,0.107002,0.056782,0.001951,0.027426
-205.362917,333.691519,2461.166258,0.574204,0.058963,0.032478,0.028146
-206.461327,334.660117,2456.385535,0.005392,0.118424,0.102751,0.017858
-207.559736,335.628715,2451.604812,0.205501,0.067959,0.000622,0.027114
-208.658145,336.597313,2446.824088,0.004989,0.051120,0.000495,0.028320
-209.756555,337.565911,2442.043365,0.660590,0.019748,0.000501,0.017312
-210.854964,338.534509,2437.262642,0.989949,0.090890,0.000488,0.006553
-211.953374,339.503107,2432.481918,1.215306,0.070170,0.000532,0.016885
-213.051783,340.471705,2427.701195,1.215306,0.070170,0.000532,0.016885
-214.150192,341.440303,2422.920472,1.097953,0.038297,0.012226,0.029266
358.091743,-226.966404,2551.192215,0.187707,0.062082,0.000497,0.111115
357.137648,-225.979031,2546.384430,1.267532,0.035898,0.000551,0.081163
356.183552,-224.991659,2541.576645,0.299199,0.022174,0.001009,0.154676
355.229457,-224.004286,2536.768860,0.088528,0.061566,0.006894,0.071727
354.275361,-223.016914,2531.961074,0.160629,0.008297,0.027074,0.122204
353.321266,-222.029542,2527.153289,0.386771,0.017557,0.093949,0.104188
352.367170,-221.042169,2522.345504,0.980259,0.065715,0.064090,0.030805
351.413075,-220.054797,2517.537719,0.980259,0.065715,0.064090,0.030805
350.458980,-219.067424,2512.729934,1.355087,0.004581,0.029582,0.042356
349.504884,-218.080052,2507.922149,0.657014,0.032494,0.105353,0.061044
348.550789,-217.092680,2503.114364,1.007307,0.019361,0.125172,0.072677
347.596693,-216.105307,2498.306579,0.146906,0.006154,0.170336,0.110264
346.642598,-215.117935,2493.498794,0.290685,0.002722,0.155589,0.089229
345.688502,-214.130562,2488.691009,2.134419,0.000524,0.175461,0.113532
344.734407,-213.143190,2483.883223,1.447050,0.000495,0.126320,0.115947
343.780311,-212.155818,2479.075438,1.984238,0.000491,0.091206,0.184695
342.826216,-211.168445,2474.267653,0.959691,0.000469,0.065981,0.128624
341.872120,-210.181073,2469.459868,0.486804,0.000499,0.098244,0.099090
-11.931035,473.934766,2558.161360,4.474668,0.009177,0.178276,0.181792
-12.809960,474.837569,2553.322720,4.654938,0.006555,0.136054,0.111710
-13.688885,475.740372,2548.484080,5.335664,0.008388,0.136337,0.096076
-14.567810,476.643175,2543.645440,4.540067,0.007661,0.161853,0.075850
-15.446736,477.545979,2538.806800,3.951475,0.000511,0.146240,0.171127
-16.325661,478.448782,2533.968160,6.931674,0.000977,0.176509,0.076688
-17.204586,479.351585,2529.129520,7.335078,0.005224,0.203883,0.028977
-18.083511,480.254388,2524.290880,3.677135,0.012326,0.169698,0.027055
-18.962436,481.157191,2519.452240,3.155378,0.049993,0.146544,0.027639
-19.841361,482.059994,2514.613600,1.355700,0.054135,0.136716,0.016120
-20.720287,482.962797,2509.774960,0.501255,0.111869,0.195376,0.016880
-21.599212,483.865600,2504.936320,2.181420,0.056556,0.137159,0.016842
-22.478137,484.768403,2500.097680,4.754041,0.055589,0.145462,0.029975
-23.357062,485.671206,2495.259040,7.191464,0.001748,0.099697,0.055108
-24.235987,486.574010,2490.420400,5.172794,0.000644,0.096474,0.120797
-25.114913,487.476813,2485.581760,0.496901,0.000470,0.006544,0.126117
-25.993838,488.379616,2480.743120,0.968199,0.000494,0.033889,0.169441
-26.872763,489.282419,2475.904480,2.187006,0.000471,0.001903,0.203330
-27.751688,490.185222,2471.065840,1.622154,0.000455,0.000989,0.164480
-28.630613,491.088025,2466.227200,1.019362,0.000486,0.000600,0.202874
-29.509538,491.990828,2461.388560,1.218591,0.000461,0.000505,0.191523
-30.388464,492.893631,2456.549920,1.474504,0.000526,0.001064,0.212681
-31.267389,493.796434,2451.711280,1.202755,0.000511,0.000548,0.139855
-32.146314,494.699238,2446.872640,1.177249,0.000484,0.000535,0.168111
-33.025239,495.602041,2442.034000,1.092713,0.000449,0.000449,0.071519
-33.904164,496.504844,2437.195360,1.211526,0.000473,0.000519,0.066712
-49.937873,485.771074,2551.199786,1.523090,0.004425,0.127663,0.078424
-50.978117,486.706937,2546.399572,2.336965,0.000546,0.137588,0.105706
-52.018361,487.642799,2541.599358,1.941787,0.000534,0.156475,0.121397
-53.058605,488.578662,2536.799144,1.798742,0.000479,0.190935,0.058977
-54.098849,489.514524,2531.998930,1.950101,0.008999,0.152191,0.022410
-55.139093,490.450387,2527.198716,1.452692,0.007410,0.160386,0.030676
-56.179337,491.386249,2522.398502,1.169402,0.044411,0.124677,0.030249
-57.219581,492.322112,2517.598289,1.169402,0.044411,0.124677,0.030249
-58.259825,493.257974,2512.798075,2.160394,0.005592,0.116418,0.018485
-59.300068,494.193837,2507.997861,1.730017,0.011455,0.207709,0.060437
-60.340312,495.129699,2503.197647,2.460115,0.000542,0.148587,0.200379
-61.380556,496.065562,2498.397433,0.575110,0.000540,0.134596,0.223643
-62.420800,497.001425,2493.597219,0.184111,0.000448,0.101575,0.210699
-63.461044,497.937287,2488.797005,0.235412,0.000499,0.072732,0.201059
-64.501288,498.873150,2483.996791,0.005615,0.000512,0.128955,0.245994
-65.541532,499.809012,2479.196577,0.155449,0.000495,0.192320,0.249400
-66.581776,500.744875,2474.396363,0.097661,0.000470,0.107686,0.253605
-67.622020,501.680737,2469.596149,0.005129,0.000478,0.014341,0.247106
-68.662264,502.616600,2464.795935,0.383575,0.000468,0.001964,0.184609
-69.702508,503.552462,2459.995721,0.498783,0.000506,0.003091,0.256066
-70.742752,504.488325,2455.195507,1.373868,0.000493,0.002129,0.261877
-71.782996,505.424187,2450.395293,0.791959,0.000478,0.033122,0.189008
-72.823240,506.360050,2445.595080,1.248544,0.000491,0.004816,0.179022
-73.863484,507.295912,2440.794866,0.785199,0.000535,0.000954,0.128656
-74.903728,508.231775,2435.994652,2.798014,0.000486,0.026304,0.117353
204.476373,-620.119660,2575.135645,35.360974,0.000502,0.000513,0.072091
203.635681,-619.325125,2570.271290,22.848243,0.000516,0.000521,0.076712
202.794989,-618.530590,2565.406934,22.586858,0.000498,0.000505,0.105813
201.954297,-617.736056,2560.542579,19.088728,0.000456,0.000463,0.110470
201.113606,-616.941521,2555.678224,18.655842,0.000503,0.000512,0.095572
200.272914,-616.146986,2550.813869,10.617771,0.000502,0.000503,0.096979
199.432222,-615.352452,2545.949513,4.481641,0.000484,0.000502,0.209280
198.591530,-614.557917,2541.085158,4.233505,0.000541,0.000541,0.197404
197.750838,-613.763382,2536.220803,4.351609,0.000497,0.000493,0.174262
196.910146,-612.968848,2531.356448,5.576443,0.000467,0.000489,0.240849
196.069454,-612.174313,2526.492092,7.083000,0.000455,0.000499,0.130823
195.228763,-611.379778,2521.627737,8.771468,0.000485,0.006045,0.122081
194.388071,-610.585244,2516.763382,4.990514,0.000512,0.000524,0.264090
193.547379,-609.790709,2511.899027,9.433474,0.000462,0.000585,0.247397
192.706687,-608.996174,2507.034671,10.574907,0.000491,0.002029,0.296493
191.865995,-608.201640,2502.170316,9.219462,0.000455,0.001004,0.246001
191.025303,-607.407105,2497.305961,7.560075,0.000526,0.042994,0.296332
190.184611,-606.612570,2492.441606,5.821983,0.000483,0.111053,0.313545
189.343920,-605.818036,2487.577251,5.821983,0.000483,0.111053,0.313545
188.503228,-605.023501,2482.712895,5.952407,0.000466,0.059014,0.271066
187.662536,-604.228966,2477.848540,4.298784,0.000453,0.062845,0.268219
186.821844,-603.434432,2472.984185,6.427287,0.000510,0.084688,0.308695
219.067099,143.310401,2551.188980,1.897357,0.003768,0.602181,0.876279
218.103171,144.272135,2546.377961,1.839758,0.030857,0.836060,0.414486
217.139242,145.233869,2541.566941,3.923445,0.003554,0.477747,0.286463
216.175314,146.195602,2536.755921,4.779239,0.006633,0.431149,0.279032
215.211386,147.157336,2531.944902,6.509008,0.003613,0.592286,0.564206
214.247457,148.119070,2527.133882,4.587299,0.003522,0.497423,0.630016
213.283529,149.080804,2522.322862,3.187762,0.003372,0.325315,0.547860
212.319600,150.042538,2517.511843,3.187762,0.003372,0.325315,0.547860
211.355672,151.004271,2512.700823,6.945571,0.003896,0.487662,0.622868
210.391744,151.966005,2507.889803,7.892166,0.006842,0.488904,0.526362
209.427815,152.927739,2503.078784,7.890840,0.004016,0.345761,0.703803
208.463887,153.889473,2498.267764,5.765126,0.003742,0.246774,0.782240
207.499958,154.851206,2493.456744,4.730455,0.014317,0.284479,0.539681
206.536030,155.812940,2488.645725,6.442595,0.003273,0.335051,1.133126
205.572102,156.774674,2483.834705,6.508662,0.003792,0.027842,1.151131
204.608173,157.736408,2479.023685,2.499094,0.003756,0.013098,1.108539
203.644245,158.698142,2474.212666,2.676273,0.004203,0.008434,0.887185
202.680317,159.659875,2469.401646,2.202280,0.003476,0.003922,0.659600
201.716388,160.621609,2464.590626,2.591234,0.003064,0.003786,0.566825
200.752460,161.583343,2459.779607,4.468724,0.003574,0.004459,0.634254
199.788531,162.545077,2454.968587,8.011622,0.003701,0.004300,0.867383
198.824603,163.506811,2450.157567,3.864619,0.003193,0.001977,0.678339
197.860675,164.468544,2445.346548,5.271641,0.003423,0.018201,0.864083
196.896746,165.430278,2440.535528,7.293819,0.003456,0.087153,0.719742
195.932818,166.392012,2435.724508,6.527073,0.003543,0.314971,0.806568
194.968889,167.353746,2430.913489,1.854202,0.003585,0.290755,0.880824
194.004961,168.315479,2426.102469,3.067808,0.003288,0.306368,1.080367
193.041033,169.277213,2421.291449,1.529696,0.003579,0.050858,1.116625
192.077104,170.238947,2416.480430,2.266244,0.003212,0.456434,1.288065
191.113176,171.200681,2411.669410,0.882277,0.003733,0.299701,1.281434
190.149247,172.162415,2406.858390,0.182609,0.003095,0.080859,1.242343
189.185319,173.124148,2402.047371,0.005356,0.003685,0.164523,1.396864
220.645113,313.547590,2543.210144,1.740627,0.016935,0.000644,0.053726
219.592221,314.521603,2538.420288,2.303959,0.069920,0.000980,0.021385
218.539330,315.495616,2533.630433,2.158102,0.011701,0.000556,0.017491
217.486439,316.469629,2528.840577,1.282410,0.052031,0.023520,0.022159
216.433548,317.443642,2524.050721,0.892051,0.023297,0.009740,0.027192
215.380656,318.417656,2519.260865,0.551835,0.005939,0.000993,0.039686
214.327765,319.391669,2514.471010,0.385436,0.018445,0.000566,0.050745
213.274874,320.365682,2509.681154,0.005033,0.040283,0.000981,0.039041
212.221983,321.339695,2504.891298,0.147504,0.006828,0.005463,0.044336
211.169091,322.313708,2500.101442,0.345276,0.004665,0.001005,0.027889
210.116200,323.287721,2495.311586,0.702083,0.016318,0.001022,0.014771
209.063309,324.261734,2490.521731,1.296273,0.008536,0.029249,0.015856
208.010417,325.235748,2485.731875,0.560211,0.002092,0.091513,0.106891
206.957526,326.209761,2480.942019,0.484142,0.001796,0.024253,0.058520
205.904635,327.183774,2476.152163,0.809703,0.002903,0.070894,0.096057
204.851744,328.157787,2471.362308,0.005129,0.007933,0.110277,0.153275
203.798852,329.131800,2466.572452,0.423562,0.002034,0.112277,0.131659
202.745961,330.105813,2461.782596,0.432752,0.000992,0.111782,0.135457
201.693070,331.079827,2456.992740,0.004918,0.006847,0.068174,0.105518
200.640179,332.053840,2452.202885,0.004786,0.007403,0.049195,0.101390
199.587287,333.027853,2447.413029,0.004941,0.006238,0.007963,0.136559
198.534396,334.001866,2442.623173,0.004941,0.006238,0.007963,0.136559
286.972062,283.064067,2541.140114,2.230962,0.000451,0.000470,0.322375
286.159335,283.913174,2536.280228,1.018552,0.000484,0.000495,0.274231
285.346609,284.762282,2531.420342,1.767969,0.000488,0.000505,0.252724
284.533882,285.611389,2526.560456,2.864875,0.000474,0.000520,0.204155
283.721156,286.460496,2521.700570,3.844844,0.000491,0.000533,0.160158
282.908430,287.309604,2516.840684,2.287813,0.000481,0.000500,0.132630
282.095703,288.158711,2511.980798,1.949435,0.000505,0.000518,0.141004
281.282977,289.007818,2507.120912,3.124613,0.000497,0.000509,0.110673
280.470250,289.856926,2502.261026,3.876046,0.000489,0.000506,0.097580
279.657524,290.706033,2497.401140,7.625816,0.000524,0.000566,0.117109
278.844797,291.555141,2492.541253,7.625816,0.000524,0.000566,0.117109
278.032071,292.404248,2487.681367,6.828129,0.000481,0.000586,0.106108
277.219344,293.253355,2482.821481,7.175106,0.000498,0.002084,0.172360
276.406618,294.102463,2477.961595,12.667128,0.000444,0.001800,0.214821
275.593892,294.951570,2473.101709,7.002849,0.000479,0.000582,0.277813
274.781165,295.800677,2468.241823,7.857011,0.000492,0.032054,0.188734
273.968439,296.649785,2463.381937,14.196715,0.000522,0.047481,0.154667
273.155712,297.498892,2458.522051,11.276153,0.000462,0.091813,0.173923
272.342986,298.348000,2453.662165,5.583219,0.000535,0.064818,0.150417
271.530259,299.197107,2448.802279,4.082111,0.000602,0.099511,0.176929
270.717533,300.046214,2443.942393,7.950285,0.000515,0.068293,0.191107
269.904806,300.895322,2439.082507,12.310473,0.000554,0.071336,0.090694
269.092080,301.744429,2434.222621,4.621236,0.000510,0.068059,0.143522
268.279354,302.593536,2429.362735,1.598013,0.000946,0.073393,0.101415
267.466627,303.442644,2424.502849,1.119482,0.000929,0.040138,0.054611
266.653901,304.291751,2419.642963,2.947209,0.000983,0.061331,0.060961
265.841174,305.140859,2414.783077,1.089111,0.065116,0.045062,0.038568
265.028448,305.989966,2409.923191,1.673656,0.011474,0.054840,0.057837
111.014052,-362.135796,2558.193633,2.077964,0.000461,0.127902,0.236213
110.027642,-361.173595,2553.387266,2.641968,0.000492,0.119636,0.238576
109.041231,-360.211394,2548.580899,3.420237,0.000480,0.113142,0.232077
108.054820,-359.249193,2543.774532,3.941767,0.000513,0.155954,0.238957
107.068410,-358.286993,2538.968165,2.752111,0.001899,1.122843,1.876483
106.081999,-357.324792,2534.161798,3.222426,0.001990,1.985822,1.525621
105.095589,-356.362591,2529.355431,4.250456,0.001990,1.836075,2.355138
104.109178,-355.400390,2524.549064,4.279658,0.001903,2.167917,1.414874
103.122767,-354.438190,2519.742697,6.336143,0.002253,1.888516,0.551469
102.136357,-353.475989,2514.936330,6.516913,0.002060,1.229420,0.563676
101.149946,-352.513788,2510.129963,4.905488,0.002089,1.144300,0.610301
100.163536,-351.551587,2505.323596,4.570525,0.002752,0.830797,0.384139
99.177125,-350.589386,2500.517229,5.456075,0.001942,1.576155,0.610366
98.190714,-349.627186,2495.710862,4.640253,0.002398,1.373496,0.709190
97.204304,-348.664985,2490.904495,3.119189,0.008306,1.165208,0.630427
96.217893,-347.702784,2486.098128,1.766190,0.004086,0.972916,0.623905
95.231483,-346.740583,2481.291761,1.846511,0.002040,0.789476,1.156124
94.245072,-345.778382,2476.485394,2.278392,0.001899,0.424688,1.289398
93.258662,-344.816182,2471.679027,1.552224,0.000905,0.000569,0.044574
92.272251,-343.853981,2466.872660,1.155996,0.011731,0.005596,0.556693
91.285840,-342.891780,2462.066293,1.608922,0.010227,0.006581,0.456943
